GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
1/15/08,1610612752,1610612764,2007,105,0.512,0.714,0.647,26,43,93,0.395,0.69,0.333,13,37,1
1/15/08,1610612765,1610612761,2007,103,0.5,0.826,0.615,29,38,89,0.443,0.882,0.333,20,42,1
1/15/08,1610612763,1610612739,2007,124,0.544,0.611,0.5,28,33,132,0.533,0.667,0.462,20,47,0
1/15/08,1610612750,1610612744,2007,98,0.446,0.692,0.429,17,49,105,0.444,0.767,0.417,21,34,0
1/15/08,1610612745,1610612755,2007,107,0.487,0.84,0.308,22,40,111,0.488,0.743,0.75,23,32,0
1/15/08,1610612746,1610612756,2007,97,0.525,0.813,0,25,47,90,0.407,0.786,0.333,25,36,1
1/14/08,1610612766,1610612743,2007,119,0.483,0.758,0.385,30,43,116,0.494,0.686,0.19,24,52,1
1/14/08,1610612738,1610612764,2007,83,0.419,0.727,0.25,17,37,88,0.386,0.9,0.333,16,37,0
1/14/08,1610612751,1610612757,2007,73,0.338,0.773,0.308,18,38,99,0.529,0.842,0.6,23,41,0
1/14/08,1610612759,1610612755,2007,89,0.395,0.818,0.269,25,50,82,0.382,0.724,0.375,13,43,1
1/14/08,1610612762,1610612749,2007,98,0.493,0.698,0.2,22,35,87,0.459,0.778,0.278,16,35,1
1/14/08,1610612758,1610612742,2007,122,0.506,0.788,0.5,20,35,120,0.571,0.808,0.647,28,36,1
1/14/08,1610612760,1610612747,2007,121,0.481,0.696,0.357,28,55,123,0.461,0.786,0.333,24,45,0
1/13/08,1610612761,1610612757,2007,116,0.484,0.783,0.4,25,44,109,0.411,0.929,0.381,24,52,1
1/13/08,1610612737,1610612741,2007,105,0.464,0.88,0.625,23,54,84,0.345,0.75,0.231,22,40,1
1/13/08,1610612745,1610612740,2007,82,0.425,0.727,0.222,17,39,87,0.424,0.909,0.455,16,38,0
1/13/08,1610612752,1610612765,2007,89,0.472,0.593,0.25,21,40,65,0.307,0.773,0.133,9,43,1
1/13/08,1610612744,1610612754,2007,106,0.418,0.571,0.242,21,50,101,0.481,0.792,0.364,28,43,1
1/13/08,1610612747,1610612763,2007,100,0.434,0.714,0.32,20,44,99,0.427,0.636,0.4,28,50,1
1/12/08,1610612766,1610612765,2007,100,0.475,0.656,0.188,18,45,103,0.388,0.952,0.241,22,48,0
1/12/08,1610612764,1610612738,2007,85,0.368,0.9,0.111,13,49,78,0.413,0.739,0.36,21,30,1
1/12/08,1610612759,1610612750,2007,105,0.507,0.629,0.524,23,36,88,0.486,0.923,0.25,20,35,1
1/12/08,1610612762,1610612753,2007,119,0.534,0.857,0.455,32,39,115,0.464,0.732,0.304,16,39,1
1/12/08,1610612756,1610612749,2007,122,0.57,0.84,0.423,19,34,114,0.558,0.636,0.55,23,27,1
1/12/08,1610612758,1610612754,2007,105,0.5,0.96,0.5,17,40,111,0.475,0.828,0.393,22,37,0
1/12/08,1610612746,1610612742,2007,94,0.522,0.741,0.222,25,31,95,0.452,0.793,0.375,20,41,0
1/11/08,1610612755,1610612741,2007,97,0.42,0.703,0.5,15,49,100,0.451,0.68,0.429,28,41,0
1/11/08,1610612751,1610612738,2007,77,0.365,0.375,0.273,22,52,86,0.479,0.619,0.294,18,44,0
1/11/08,1610612752,1610612761,2007,90,0.507,0.545,0.211,20,33,99,0.468,0.84,0.353,15,43,0
1/11/08,1610612737,1610612764,2007,98,0.466,0.545,0.364,30,47,102,0.416,0.917,0.333,19,50,0
1/11/08,1610612739,1610612766,2007,113,0.455,0.742,0.455,22,63,106,0.408,0.583,0.48,25,50,1
1/11/08,1610612740,1610612748,2007,114,0.61,0.583,0.619,37,37,88,0.474,0.778,0.467,29,29,1
1/11/08,1610612745,1610612750,2007,113,0.537,0.708,0.471,24,52,82,0.436,0.636,0,13,34,1
1/11/08,1610612743,1610612753,2007,113,0.472,0.71,0.438,32,47,103,0.464,0.714,0.385,22,43,1
1/11/08,1610612747,1610612749,2007,110,0.458,0.667,0.476,22,46,105,0.477,0.833,0.462,27,41,1
1/11/08,1610612744,1610612763,2007,116,0.516,0.75,0.438,33,42,104,0.455,0.667,0.3,18,42,1
1/11/08,1610612760,1610612742,2007,70,0.354,0.688,0.273,20,41,90,0.41,0.905,0.231,13,52,0
1/10/08,1610612759,1610612765,2007,80,0.433,0.783,0.286,17,37,90,0.468,0.789,0.273,17,38,0
1/10/08,1610612758,1610612763,2007,116,0.483,0.893,0.294,18,43,113,0.514,0.75,0.464,23,34,1
1/10/08,1610612762,1610612756,2007,108,0.473,0.667,0.3,27,49,86,0.361,0.727,0.313,17,44,1
1/9/08,1610612761,1610612755,2007,109,0.551,0.875,0.429,27,34,96,0.437,0.81,0.2,17,41,1
1/9/08,1610612737,1610612739,2007,90,0.458,0.706,0,20,47,81,0.364,0.684,0.286,15,49,1
1/9/08,1610612738,1610612766,2007,83,0.417,0.792,0.2,19,40,95,0.487,0.722,0.286,19,42,0
1/9/08,1610612751,1610612760,2007,99,0.475,0.682,0.5,27,42,88,0.405,0.81,0.214,17,45,1
1/9/08,1610612752,1610612745,2007,92,0.444,0.65,0.438,18,42,101,0.5,0.667,0.313,24,42,0
1/9/08,1610612749,1610612748,2007,98,0.442,0.75,0.316,23,41,92,0.4,0.778,0.25,16,43,1
1/9/08,1610612740,1610612747,2007,80,0.369,0.708,0.091,12,40,109,0.549,0.714,0.429,25,45,0
1/9/08,1610612742,1610612765,2007,102,0.568,0.727,0.625,19,38,86,0.4,0.8,0.5,17,38,1
1/9/08,1610612756,1610612754,2007,129,0.446,0.786,0.452,26,49,122,0.455,0.706,0.27,20,56,1
1/9/08,1610612757,1610612744,2007,109,0.46,0.889,0.464,32,51,91,0.393,0.813,0.276,15,43,1
1/9/08,1610612746,1610612753,2007,106,0.468,0.861,0.231,25,39,113,0.488,0.774,0.391,25,42,0
1/8/08,1610612755,1610612749,2007,83,0.4,0.76,0,15,47,87,0.434,0.833,0.375,22,39,0
1/8/08,1610612764,1610612745,2007,84,0.411,0.783,0.375,15,28,92,0.478,0.826,0.389,24,46,0
1/8/08,1610612766,1610612751,2007,115,0.587,0.727,0.273,24,42,99,0.461,0.632,0.238,22,36,1
1/8/08,1610612739,1610612760,2007,95,0.4,0.833,0.333,20,46,79,0.405,0.75,0.3,22,45,1
1/8/08,1610612763,1610612747,2007,101,0.441,0.765,0.316,19,49,117,0.527,0.778,0.538,26,41,0
1/8/08,1610612750,1610612748,2007,101,0.488,0.769,0.368,29,40,91,0.485,0.714,0.385,21,31,1
1/8/08,1610612741,1610612752,2007,100,0.442,0.786,0.313,18,45,105,0.506,0.731,0.4,28,41,0
1/8/08,1610612762,1610612754,2007,111,0.476,0.794,0.222,27,48,89,0.43,0.615,0.208,17,42,1
1/8/08,1610612758,1610612753,2007,104,0.5,0.833,0.467,17,34,100,0.453,0.88,0.357,19,37,1
1/7/08,1610612756,1610612743,2007,137,0.538,0.944,0.645,32,42,115,0.427,0.725,0.308,17,52,1
1/7/08,1610612744,1610612759,2007,130,0.516,0.88,0.452,25,44,121,0.451,0.853,0.4,22,43,1
1/6/08,1610612761,1610612739,2007,90,0.493,0.625,0.263,23,33,93,0.412,0.667,0.5,15,52,0
1/6/08,1610612764,1610612760,2007,108,0.483,0.792,0.357,26,43,86,0.381,0.727,0.375,20,51,1
1/6/08,1610612750,1610612742,2007,78,0.409,0.704,0.5,11,36,101,0.463,0.792,0.3,22,44,0
1/6/08,1610612746,1610612759,2007,82,0.456,0.667,0.25,23,41,88,0.405,0.694,0.167,16,48,0
1/6/08,1610612763,1610612748,2007,101,0.473,0.813,0.227,20,44,94,0.455,0.462,0.421,18,37,1
1/6/08,1610612766,1610612749,2007,89,0.471,0.783,0.385,20,37,93,0.45,0.76,0.222,14,39,0
1/6/08,1610612743,1610612755,2007,109,0.473,0.833,0.4,33,49,96,0.411,0.609,0.4,21,53,1
1/6/08,1610612747,1610612754,2007,112,0.462,0.789,0.556,28,46,96,0.416,0.647,0.44,19,50,1
1/5/08,1610612737,1610612751,2007,107,0.488,0.697,0.143,31,47,113,0.481,0.652,0.5,28,41,0
1/5/08,1610612765,1610612738,2007,85,0.392,0.696,0.333,23,36,92,0.419,0.788,0.25,14,50,0
1/5/08,1610612741,1610612758,2007,94,0.361,0.722,0.32,24,46,93,0.446,0.821,0.667,16,45,1
1/5/08,1610612745,1610612752,2007,103,0.532,0.813,0.333,20,31,91,0.449,0.7,0.467,17,40,1
1/5/08,1610612756,1610612740,2007,113,0.532,0.828,0.333,22,39,118,0.495,0.765,0.407,18,37,0
1/5/08,1610612757,1610612762,2007,103,0.507,0.871,0.545,22,43,89,0.474,0.619,0.4,19,31,1
1/4/08,1610612761,1610612765,2007,85,0.412,0.636,0.385,16,36,101,0.506,0.833,0.5,24,47,0
1/4/08,1610612753,1610612745,2007,94,0.447,0.76,0.368,15,35,96,0.474,0.895,0.313,18,44,0
1/4/08,1610612754,1610612737,2007,113,0.477,0.643,0.52,21,49,91,0.427,0.813,0.1,12,35,1
1/4/08,1610612738,1610612763,2007,100,0.462,0.88,0.375,22,43,96,0.429,0.762,0.333,21,39,1
1/4/08,1610612751,1610612766,2007,102,0.438,0.679,0.294,31,43,96,0.468,0.818,0.235,26,46,1
1/4/08,1610612739,1610612758,2007,97,0.385,0.71,0.313,24,43,93,0.553,0.5,0.2,27,41,1
1/4/08,1610612750,1610612743,2007,107,0.449,0.69,0.318,21,44,118,0.543,0.743,0.308,30,42,0
1/4/08,1610612749,1610612764,2007,77,0.385,0.7,0.167,22,41,101,0.554,0.813,0.375,24,41,0
1/4/08,1610612759,1610612752,2007,97,0.424,0.737,0.5,24,36,93,0.493,0.944,0.4,17,44,1
1/4/08,1610612742,1610612748,2007,94,0.44,0.741,0.421,20,34,89,0.486,0.68,0.333,19,37,1
1/4/08,1610612747,1610612755,2007,124,0.662,0.867,0.571,25,46,93,0.424,0.571,0.143,17,35,1
1/4/08,1610612744,1610612740,2007,104,0.532,0.556,0.304,26,35,116,0.483,0.783,0.444,26,45,0
1/3/08,1610612741,1610612757,2007,109,0.413,0.826,0.167,24,49,115,0.438,0.87,0.5,23,51,0
1/3/08,1610612743,1610612759,2007,80,0.4,0.765,0.273,20,48,77,0.37,0.63,0.353,20,35,1
1/3/08,1610612756,1610612760,2007,104,0.444,0.686,0.4,25,49,96,0.388,0.778,0.2,16,53,1
1/2/08,1610612764,1610612765,2007,93,0.448,0.875,0.278,13,35,106,0.487,0.808,0.5,23,37,0
1/2/08,1610612766,1610612741,2007,97,0.449,0.714,0.467,28,40,109,0.494,0.667,0.5,24,50,0
1/2/08,1610612753,1610612751,2007,95,0.438,0.69,0.294,14,37,96,0.468,0.714,0.364,24,42,0
1/2/08,1610612739,1610612737,2007,98,0.506,0.739,0.273,24,41,94,0.408,0.794,0.455,13,35,1
1/2/08,1610612754,1610612763,2007,72,0.308,0.733,0.179,13,50,90,0.462,0.632,0.3,25,49,0
1/2/08,1610612738,1610612745,2007,97,0.532,0.579,0.25,27,34,93,0.422,0.783,0.238,18,41,1
1/2/08,1610612752,1610612758,2007,97,0.438,0.647,0.263,20,42,107,0.436,0.814,0.25,17,51,0
1/2/08,1610612748,1610612749,2007,98,0.514,0.619,0.529,20,28,103,0.521,0.704,0.471,18,41,0
1/2/08,1610612750,1610612757,2007,79,0.35,0.8,0.214,9,46,90,0.39,0.815,0.32,17,44,0
1/2/08,1610612742,1610612744,2007,121,0.537,0.844,0.5,28,50,99,0.418,0.719,0.435,16,35,1
1/2/08,1610612762,1610612755,2007,110,0.533,0.852,0.7,29,26,107,0.482,0.71,0.375,17,40,1
1/2/08,1610612746,1610612740,2007,81,0.44,0.667,0.375,23,33,95,0.416,0.926,0.316,19,46,0
12/31/07,1610612766,1610612754,2007,107,0.42,0.725,0.5,21,41,103,0.455,0.867,0.417,20,50,1
12/31/07,1610612741,1610612753,2007,110,0.433,0.833,0.333,26,47,112,0.494,0.731,0.44,20,41,0
12/31/07,1610612765,1610612749,2007,114,0.584,0.762,0.533,33,36,69,0.361,0.577,0.167,14,38,1
12/31/07,1610612745,1610612744,2007,95,0.429,0.793,0.286,17,34,112,0.46,0.857,0.389,22,47,0
12/31/07,1610612740,1610612761,2007,92,0.434,0.75,0.192,23,43,97,0.514,0.87,0.25,23,34,0
12/31/07,1610612762,1610612757,2007,111,0.512,0.741,0.385,26,40,101,0.484,0.767,0.333,21,31,1
12/31/07,1610612746,1610612750,2007,91,0.452,0.781,0,22,42,82,0.402,0.625,0.167,18,47,1
12/31/07,1610612760,1610612755,2007,90,0.425,0.818,0.412,24,46,98,0.493,0.694,0.5,19,35,0
12/30/07,1610612752,1610612741,2007,83,0.372,0.75,0.267,15,47,100,0.5,0.72,0.455,20,41,0
12/30/07,1610612757,1610612755,2007,97,0.474,0.8,0.45,24,39,72,0.385,0.8,0.308,16,41,1
12/30/07,1610612743,1610612744,2007,95,0.345,0.786,0.222,20,56,105,0.435,0.75,0.333,26,42,0
12/30/07,1610612759,1610612763,2007,111,0.513,0.815,0.45,27,46,87,0.452,0.586,0.25,22,32,1
12/30/07,1610612758,1610612756,2007,102,0.432,0.84,0.217,18,45,117,0.458,0.692,0.407,30,47,0
12/30/07,1610612747,1610612738,2007,91,0.354,0.765,0.292,17,41,110,0.463,0.744,0.318,17,49,0
12/29/07,1610612742,1610612737,2007,97,0.438,0.743,0.538,19,44,84,0.417,0.742,0.167,12,39,1
12/29/07,1610612764,1610612748,2007,96,0.522,0.727,0.444,24,36,74,0.394,0.6,0.429,16,40,1
12/29/07,1610612753,1610612766,2007,104,0.45,0.714,0.389,13,42,95,0.473,0.81,0.381,25,36,1
12/29/07,1610612754,1610612765,2007,92,0.432,0.808,0.583,18,44,98,0.438,0.824,0.4,20,38,0
12/29/07,1610612740,1610612739,2007,86,0.419,0.773,0.28,16,39,76,0.39,0.636,0.333,13,48,1
12/29/07,1610612749,1610612751,2007,95,0.446,0.703,0.25,19,37,97,0.5,0.522,0.25,31,40,0
12/29/07,1610612745,1610612761,2007,91,0.395,0.895,0.455,23,50,79,0.37,0.529,0.2,18,51,1
12/29/07,1610612762,1610612738,2007,98,0.548,0.684,0.417,23,30,104,0.463,0.769,0.476,22,41,0
12/29/07,1610612760,1610612750,2007,109,0.537,0.591,0.421,28,50,90,0.394,0.55,0.333,18,45,1
12/28/07,1610612766,1610612740,2007,85,0.41,0.762,0.333,17,41,99,0.451,0.826,0.3,22,45,0
12/28/07,1610612751,1610612764,2007,109,0.439,0.935,0.471,26,40,106,0.442,0.815,0.348,20,44,1
12/28/07,1610612748,1610612753,2007,114,0.506,0.742,0.385,25,35,121,0.457,0.821,0.353,24,52,0
12/28/07,1610612765,1610612754,2007,114,0.489,0.76,0.467,29,43,101,0.469,0.679,0.375,22,38,1
12/28/07,1610612763,1610612745,2007,83,0.36,0.875,0.35,20,43,103,0.483,0.75,0.381,24,48,0
12/28/07,1610612741,1610612749,2007,103,0.436,0.879,0.375,25,50,99,0.462,0.467,0.375,32,36,1
12/28/07,1610612759,1610612761,2007,73,0.319,0.714,0.28,11,51,83,0.405,0.786,0.25,16,45,0
12/28/07,1610612756,1610612746,2007,94,0.481,0.565,0.25,26,45,88,0.347,0.84,0.111,12,56,1
12/28/07,1610612758,1610612755,2007,80,0.421,0.9,0.318,14,32,92,0.5,0.65,0.375,17,39,0
12/28/07,1610612757,1610612750,2007,109,0.494,0.724,0.421,28,47,98,0.463,0.8,0.417,22,32,1
12/28/07,1610612747,1610612762,2007,123,0.544,0.634,0.579,34,46,109,0.456,0.733,0.385,30,46,1
12/28/07,1610612744,1610612743,2007,120,0.423,0.783,0.389,29,43,124,0.506,0.892,0.294,13,51,0
12/27/07,1610612742,1610612739,2007,81,0.365,0.742,0.2,14,45,88,0.364,0.688,0.125,15,56,0
12/27/07,1610612746,1610612756,2007,88,0.37,0.63,0.25,21,42,108,0.526,0.909,0.375,30,46,0
12/27/07,1610612760,1610612738,2007,96,0.457,0.783,0.308,19,50,104,0.395,0.75,0.474,21,42,0
12/26/07,1610612755,1610612748,2007,96,0.5,0.76,0.313,24,40,85,0.405,0.727,0.077,18,38,1
12/26/07,1610612766,1610612764,2007,104,0.432,0.667,0.455,21,39,108,0.488,0.85,0.5,21,44,0
12/26/07,1610612737,1610612754,2007,107,0.452,0.867,0.625,27,48,95,0.417,0.739,0.32,22,37,1
12/26/07,1610612753,1610612752,2007,110,0.533,0.733,0.333,24,45,96,0.402,0.818,0.4,18,37,1
12/26/07,1610612751,1610612765,2007,83,0.462,0.8,0.273,23,35,101,0.538,0.722,0.4,27,30,0
12/26/07,1610612763,1610612740,2007,98,0.476,0.846,0.429,16,39,116,0.558,0.8,0.387,21,35,0
12/26/07,1610612759,1610612741,2007,94,0.474,0.609,0.471,24,40,79,0.41,0.7,0.333,22,38,1
12/26/07,1610612743,1610612749,2007,125,0.547,0.697,0.444,34,48,105,0.409,0.95,0.417,24,37,1
12/26/07,1610612762,1610612742,2007,99,0.5,0.769,0.3,26,38,90,0.427,0.81,0.346,22,40,1
12/26/07,1610612758,1610612738,2007,69,0.382,0.714,0.133,11,36,89,0.408,0.727,0.5,19,45,0
12/26/07,1610612744,1610612750,2007,105,0.422,0.808,0.258,26,43,101,0.407,0.686,0.368,18,51,1
12/25/07,1610612739,1610612748,2007,96,0.442,0.706,0.308,23,42,82,0.431,0.543,0.125,16,44,1
12/25/07,1610612747,1610612756,2007,122,0.523,0.844,0.25,26,47,115,0.472,0.656,0.417,31,38,1
12/25/07,1610612757,1610612760,2007,89,0.387,0.714,0.368,27,53,79,0.408,0.667,0.385,22,50,1
12/23/07,1610612752,1610612747,2007,90,0.395,0.711,0.158,7,52,95,0.435,0.65,0.308,18,38,0
12/23/07,1610612765,1610612745,2007,94,0.416,0.793,0.538,23,42,82,0.403,0.696,0.4,17,37,1
12/23/07,1610612739,1610612744,2007,96,0.411,0.643,0.211,21,47,105,0.521,0.88,0.438,18,40,0
12/23/07,1610612738,1610612753,2007,103,0.521,0.792,0.421,24,38,91,0.441,0.639,0.444,20,34,1
12/23/07,1610612758,1610612743,2007,105,0.433,0.613,0.348,23,46,106,0.429,0.864,0.321,18,53,0
12/22/07,1610612754,1610612764,2007,93,0.402,0.75,0.364,29,46,85,0.403,0.692,0.238,13,51,1
12/22/07,1610612751,1610612744,2007,100,0.422,0.6,0.316,26,58,95,0.386,0.84,0.24,16,39,1
12/22/07,1610612748,1610612762,2007,104,0.519,0.87,0.286,17,36,102,0.447,0.674,0.455,19,41,1
12/22/07,1610612763,1610612755,2007,97,0.493,0.625,0.364,17,37,99,0.442,0.69,0.429,13,40,0
12/22/07,1610612740,1610612750,2007,110,0.53,0.857,0.211,28,43,76,0.388,0.571,0.316,15,41,1
12/22/07,1610612741,1610612745,2007,98,0.456,0.846,0.385,24,34,116,0.484,0.737,0.455,29,50,0
12/22/07,1610612749,1610612766,2007,103,0.494,0.692,0.4,26,41,99,0.506,0.563,0.444,24,34,1
12/22/07,1610612759,1610612746,2007,99,0.451,0.769,0.385,25,52,90,0.463,0.75,0.556,22,33,1
12/22/07,1610612756,1610612761,2007,122,0.523,0.724,0.44,32,41,103,0.4,0.867,0.263,10,49,1
12/21/07,1610612738,1610612741,2007,107,0.443,0.786,0.462,25,46,82,0.355,0.667,0.364,15,40,1
12/21/07,1610612755,1610612747,2007,101,0.455,0.857,0.273,23,37,106,0.489,0.75,0.313,26,47,0
12/21/07,1610612764,1610612737,2007,92,0.446,0.773,0.375,14,33,97,0.452,0.8,0.583,24,49,0
12/21/07,1610612766,1610612752,2007,105,0.5,0.686,0.412,27,41,95,0.409,0.536,0.364,16,50,1
12/21/07,1610612753,1610612762,2007,94,0.455,0.625,0.333,21,37,113,0.532,0.765,0.5,25,40,0
12/21/07,1610612765,1610612763,2007,94,0.42,0.8,0.167,22,45,67,0.338,0.652,0.235,11,44,1
12/21/07,1610612750,1610612754,2007,131,0.538,0.828,0.5,24,50,118,0.451,0.719,0.371,27,39,1
12/21/07,1610612742,1610612746,2007,102,0.551,0.783,0.5,21,40,89,0.43,0.632,0.231,24,38,1
12/21/07,1610612757,1610612743,2007,99,0.453,0.759,0.36,25,43,96,0.456,0.76,0.25,18,39,1
12/21/07,1610612760,1610612761,2007,123,0.56,0.905,0.588,33,35,115,0.495,0.833,0.5,32,39,1
12/20/07,1610612748,1610612751,2007,103,0.465,0.69,0.231,23,43,107,0.46,0.767,0.364,23,50,0
12/20/07,1610612739,1610612747,2007,94,0.415,0.767,0.25,15,49,90,0.45,0.667,0.133,17,47,1
12/20/07,1610612743,1610612745,2007,112,0.366,0.735,0.25,25,63,111,0.402,0.68,0.353,27,56,1
12/19/07,1610612764,1610612741,2007,84,0.386,0.692,0.269,22,47,95,0.416,0.762,0.357,21,47,0
12/19/07,1610612766,1610612762,2007,98,0.435,0.786,0.417,20,40,92,0.461,0.76,0.429,21,41,1
12/19/07,1610612737,1610612748,2007,114,0.519,0.861,0.091,28,42,111,0.465,0.857,0.333,24,32,1
12/19/07,1610612754,1610612755,2007,102,0.457,0.778,0.429,27,39,85,0.346,0.848,0.25,18,55,1
12/19/07,1610612738,1610612765,2007,85,0.493,0.619,0.286,18,37,87,0.403,0.87,0.45,14,34,0
12/19/07,1610612752,1610612739,2007,108,0.562,0.72,0.444,17,41,90,0.438,0.619,0.35,16,33,1
12/19/07,1610612749,1610612758,2007,89,0.486,0.684,0.444,21,40,102,0.487,0.783,0.5,25,32,0
12/19/07,1610612763,1610612759,2007,88,0.44,0.8,0.4,17,40,85,0.414,0.778,0.214,21,44,1
12/19/07,1610612750,1610612744,2007,98,0.448,0.765,0.368,22,45,111,0.488,0.818,0.478,24,40,0
12/19/07,1610612745,1610612753,2007,92,0.341,0.677,0.375,22,49,97,0.41,0.846,0.412,16,49,0
12/19/07,1610612742,1610612756,2007,108,0.46,0.88,0.375,19,49,105,0.524,0.842,0.429,27,35,1
12/19/07,1610612757,1610612761,2007,101,0.506,0.765,0.476,25,40,96,0.5,0.8,0.5,23,35,1
12/19/07,1610612760,1610612740,2007,93,0.424,0.842,0.357,18,46,107,0.489,0.6,0.522,27,42,0
12/18/07,1610612751,1610612758,2007,101,0.506,0.731,0.267,27,45,106,0.455,0.821,0.619,23,31,0
12/18/07,1610612741,1610612747,2007,91,0.481,0.706,0.25,27,41,103,0.43,0.821,0.273,29,52,0
12/18/07,1610612746,1610612761,2007,77,0.39,0.857,0.357,23,50,80,0.375,0.654,0.2,19,43,0
12/17/07,1610612737,1610612762,2007,116,0.576,0.72,0.333,25,38,111,0.482,0.69,0.25,26,32,1
12/17/07,1610612739,1610612749,2007,104,0.4,0.781,0.176,25,50,99,0.424,0.727,0.2,22,53,1
12/17/07,1610612752,1610612754,2007,92,0.38,0.778,0.286,16,40,119,0.583,1,0.478,29,44,0
12/17/07,1610612748,1610612750,2007,91,0.372,0.738,0.25,17,49,87,0.384,0.739,0.235,15,45,1
12/17/07,1610612763,1610612744,2007,117,0.518,0.69,0.31,23,35,125,0.534,0.8,0.292,24,52,0
12/17/07,1610612742,1610612753,2007,111,0.525,0.92,0.25,27,41,108,0.524,0.75,0.357,20,37,1
12/17/07,1610612759,1610612756,2007,95,0.459,0.8,0.217,23,49,100,0.468,0.815,0.333,24,38,0
12/17/07,1610612757,1610612740,2007,88,0.418,0.75,0.35,21,36,76,0.408,0.714,0.154,14,47,1
12/16/07,1610612765,1610612744,2007,109,0.506,0.833,0.389,23,47,87,0.418,0.652,0.273,23,32,1
12/16/07,1610612761,1610612738,2007,77,0.389,0.737,0.389,16,42,90,0.493,0.563,0.389,18,35,0
12/16/07,1610612743,1610612757,2007,105,0.487,0.76,0.4,26,31,116,0.545,0.737,0.375,24,41,0
12/16/07,1610612747,1610612746,2007,113,0.537,0.773,0.417,30,44,92,0.388,0.742,0.333,17,44,1
12/15/07,1610612764,1610612758,2007,92,0.42,0.882,0.409,20,41,79,0.433,0.609,0.35,20,44,1
12/15/07,1610612737,1610612766,2007,93,0.485,0.733,0.417,24,33,84,0.485,0.593,0.286,18,37,1
12/15/07,1610612753,1610612763,2007,119,0.512,0.771,0.32,25,45,123,0.529,0.808,0.375,26,34,0
12/15/07,1610612752,1610612751,2007,94,0.421,0.667,0.273,14,48,86,0.463,0.438,0.313,20,37,1
12/15/07,1610612748,1610612754,2007,103,0.467,0.811,0.214,23,38,106,0.447,0.688,0.32,21,42,0
12/15/07,1610612739,1610612755,2007,86,0.427,0.826,0.25,23,39,92,0.386,0.821,0.357,15,45,0
12/15/07,1610612740,1610612756,2007,101,0.407,0.833,0.522,24,49,98,0.475,0.875,0.4,28,41,1
12/15/07,1610612749,1610612750,2007,95,0.429,0.909,0.409,26,38,92,0.463,0.846,0.417,24,39,1
12/15/07,1610612745,1610612742,2007,83,0.408,0.789,0.316,16,40,96,0.507,0.944,0.467,21,29,0
12/15/07,1610612759,1610612743,2007,102,0.488,0.692,0.5,30,43,91,0.474,0.867,0.4,23,29,1
12/15/07,1610612762,1610612760,2007,96,0.493,0.8,0.286,24,40,75,0.329,0.826,0.364,17,37,1
12/14/07,1610612755,1610612758,2007,99,0.514,0.667,0.438,23,31,109,0.537,0.857,0.417,27,39,0
12/14/07,1610612754,1610612761,2007,93,0.433,0.6,0.409,27,41,104,0.457,0.87,0.476,25,46,0
12/14/07,1610612738,1610612749,2007,104,0.467,0.867,0.4,19,41,82,0.43,0.769,0.211,20,42,1
12/14/07,1610612766,1610612753,2007,87,0.456,0.5,0.263,24,36,103,0.536,0.579,0.292,20,45,0
12/14/07,1610612751,1610612739,2007,105,0.487,0.71,0.278,27,45,97,0.469,0.875,0.304,21,35,1
12/14/07,1610612765,1610612737,2007,91,0.452,0.724,0.267,21,45,81,0.355,0.771,0,12,47,1
12/14/07,1610612763,1610612746,2007,91,0.405,0.955,0.273,15,48,98,0.432,0.694,0.333,21,41,0
12/14/07,1610612750,1610612760,2007,88,0.393,0.692,0.2,19,42,99,0.435,0.857,0.071,20,50,0
12/14/07,1610612741,1610612752,2007,101,0.47,0.857,0.313,26,46,96,0.414,0.762,0.533,23,43,1
12/14/07,1610612742,1610612740,2007,89,0.473,0.8,0.375,22,45,80,0.357,0.833,0.263,12,46,1
12/14/07,1610612757,1610612762,2007,99,0.441,0.804,0.182,17,39,91,0.394,0.739,0,21,50,1
12/14/07,1610612744,1610612747,2007,108,0.444,0.8,0.48,19,43,106,0.424,0.757,0.353,20,53,1
12/13/07,1610612748,1610612764,2007,91,0.466,0.714,0.381,22,36,104,0.456,0.722,0.409,19,48,0
12/13/07,1610612747,1610612759,2007,102,0.432,0.714,0.286,20,50,97,0.41,0.769,0.371,25,46,1
12/12/07,1610612761,1610612742,2007,92,0.434,0.8,0.375,23,42,76,0.385,0.6,0.286,17,44,1
12/12/07,1610612755,1610612750,2007,98,0.459,0.806,0.5,22,41,94,0.444,0.64,0.353,24,36,1
12/12/07,1610612766,1610612746,2007,108,0.5,0.71,0.462,26,44,103,0.449,0.774,0.409,21,39,1
12/12/07,1610612754,1610612741,2007,117,0.557,0.9,0.458,30,39,102,0.427,0.958,0.3,23,37,1
12/12/07,1610612738,1610612758,2007,90,0.391,0.938,0.273,16,33,78,0.443,0.917,0.278,15,35,1
12/12/07,1610612752,1610612760,2007,110,0.474,0.7,0.286,17,47,117,0.58,0.72,0.417,20,36,0
12/12/07,1610612749,1610612753,2007,100,0.5,0.694,0.333,24,48,86,0.338,0.615,0.333,15,38,1
12/12/07,1610612745,1610612765,2007,80,0.459,0.273,0.4,25,47,77,0.361,0.591,0.267,15,44,1
